NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"McHenry County, Illinois",307789,305484,21649,17,111
"McLean County, Illinois",173219,165628,24214,17,113
"Perry County, Illinois",21384,18699,3046,17,145
"Pike County, Illinois",15754,15223,2114,17,149
"Rock Island County, Illinois",145275,140213,20807,17,161
"St. Clair County, Illinois",263463,259341,42410,17,163
"Wabash County, Illinois",11573,11469,1359,17,185
"Calhoun County, Illinois",4858,4690,601,17,013
"Cumberland County, Illinois",10865,10719,1501,17,035
"Jo Daviess County, Illinois",21834,21617,1800,17,085
"Kane County, Illinois",530839,524493,52281,17,089
"Lawrence County, Illinois",16189,13798,2302,17,101
"Brown County, Illinois",6675,4804,482,17,009
"Marshall County, Illinois",11794,11403,1272,17,123
"Iroquois County, Illinois",28169,27590,3849,17,075
"Christian County, Illinois",33231,31464,4078,17,021
"Clay County, Illinois",13338,13089,2100,17,025
"Gallatin County, Illinois",5157,5137,1005,17,059
"Jackson County, Illinois",58551,54289,14923,17,077
"Monroe County, Illinois",33936,33672,1673,17,133
"Peoria County, Illinois",184463,179239,29140,17,143
"Union County, Illinois",17127,16909,3056,17,181
"Winnebago County, Illinois",286174,280982,43932,17,201
"Piatt County, Illinois",16427,16335,970,17,147
"Pulaski County, Illinois",5611,5559,1048,17,153
"Schuyler County, Illinois",7064,6869,1468,17,169
"Stark County, Illinois",5500,5387,866,17,175
"Edgar County, Illinois",17539,17217,2125,17,045
"Bond County, Illinois",16712,14965,2168,17,005
"Boone County, Illinois",53606,53089,5843,17,007
"Bureau County, Illinois",33381,32878,4152,17,011
"Carroll County, Illinois",14562,14283,1589,17,015
"Coles County, Illinois",51736,48114,10323,17,029
"Crawford County, Illinois",19088,16971,1970,17,033
"Monroe County, Indiana",145403,130129,31680,18,105
"Fountain County, Indiana",16486,16225,1912,18,045
"Elkhart County, Indiana",203604,199933,26675,18,039
"Crawford County, Indiana",10581,10389,1608,18,025
"Cass County, Indiana",38084,37007,5413,18,017
"Marion County, Indiana",944523,925168,175330,18,097
"Clay County, Indiana",26268,25759,3599,18,021
"Hendricks County, Indiana",160940,157708,8339,18,063
"Franklin County, Indiana",22842,22761,1905,18,047
"Grant County, Indiana",66944,61611,11824,18,053
"Jackson County, Indiana",43938,42843,6890,18,071
"Howard County, Indiana",82387,80959,12897,18,067
"Owen County, Indiana",20878,20484,3322,18,119
"Randolph County, Indiana",25076,24589,3899,18,135
"Whitley County, Indiana",33649,33137,3046,18,183
"Brown County, Indiana",15034,14851,1402,18,013
"Clinton County, Indiana",32301,31414,3930,18,023
"Union County, Indiana",7153,7001,617,18,161
"Lawrence County, Indiana",45619,44625,5288,18,093
"Daviess County, Indiana",32937,32420,4110,18,027
"Dearborn County, Indiana",49501,48787,4973,18,029
"Knox County, Indiana",37409,34977,6009,18,083
"Perry County, Indiana",19141,17303,2434,18,123
"Pulaski County, Indiana",12660,12519,1713,18,131
"Posey County, Indiana",25589,25287,2546,18,129
"Warren County, Indiana",8247,8063,842,18,171
"Vermillion County, Indiana",15560,15279,2324,18,165
"Allen County, Indiana",370016,363717,52158,18,003
"Decatur County, Indiana",26552,26040,3302,18,031
"Floyd County, Indiana",76809,75270,7419,18,043
"Jennings County, Indiana",27727,27386,4034,18,079
"Johnson County, Indiana",151564,148930,12915,18,081
"Morgan County, Indiana",69727,68318,7717,18,109
"Gibson County, Indiana",33596,32748,3310,18,051
"Orange County, Indiana",19547,19212,3106,18,117
"Kosciusko County, Indiana",78806,76965,7913,18,085
"Marshall County, Indiana",46595,45817,5232,18,099
"Vanderburgh County, Indiana",181313,174700,30250,18,163
"Blackford County, Indiana",12129,11914,1496,18,009
"Scott County, Indiana",23743,23299,3644,18,143
"Harrison County, Indiana",39712,39193,4133,18,061
"LaPorte County, Indiana",110552,102082,16830,18,091
"Wabash County, Indiana",31631,29712,3773,18,169
"Jasper County, Indiana",33449,32410,2867,18,073
"Martin County, Indiana",10210,9884,1226,18,101
"Porter County, Indiana",168041,163858,16786,18,127
"Shelby County, Indiana",44399,43481,4884,18,145
"Ripley County, Indiana",28425,27916,3234,18,137
"Spencer County, Indiana",20526,20234,1893,18,147
"Sullivan County, Indiana",20792,18649,2438,18,153
"Tipton County, Indiana",15218,14950,1211,18,159
"Tippecanoe County, Indiana",189294,172972,35639,18,157
"Vigo County, Indiana",107693,98861,18545,18,167
"Warrick County, Indiana",61928,60763,4639,18,173
"Hamilton County, Indiana",316095,314214,14866,18,057
"DeKalb County, Indiana",42704,42150,4536,18,033
"LaGrange County, Indiana",38942,38487,2806,18,087
"Bartholomew County, Indiana",81893,80855,10508,18,005
"Rush County, Indiana",16704,16445,2807,18,139
"Boone County, Indiana",64321,63536,3441,18,011
"Fulton County, Indiana",20212,19857,2778,18,049
"Lake County, Indiana",486849,480617,79069,18,089
"Montgomery County, Indiana",38276,36581,3693,18,107
"Noble County, Indiana",47451,46379,3461,18,113
"Adams County, Indiana",35195,34374,5767,18,001
"Fayette County, Indiana",23259,22875,4221,18,041
"Delaware County, Iowa",17258,17001,1448,19,055
"Wayne County, Iowa",6413,6296,954,19,185
"Linn County, Iowa",222121,216510,20566,19,113
"Scott County, Iowa",172288,168880,20361,19,163
"O'Brien County, Iowa",13911,13596,1314,19,141
"Benton County, Iowa",25626,25190,2306,19,011
"Dubuque County, Iowa",96802,92938,10874,19,061
"Hamilton County, Iowa",15110,14904,1446,19,079
"Pocahontas County, Iowa",6898,6735,829,19,151
"Union County, Iowa",12453,12170,1735,19,175
"Van Buren County, Iowa",7223,7139,932,19,177
"Ringgold County, Iowa",4984,4762,483,19,159
"Davis County, Iowa",8885,8765,1081,19,051
"Adair County, Iowa",7124,6897,629,19,001
"Audubon County, Iowa",5637,5465,556,19,009
"Clarke County, Iowa",9282,9094,1305,19,039
"Ida County, Iowa",6916,6756,709,19,093
"Keokuk County, Iowa",10200,10047,1048,19,107
"Monroe County, Iowa",7863,7729,901,19,135
"Wapello County, Iowa",35315,34506,5354,19,179
"Sioux County, Iowa",34825,32395,2214,19,167
"Calhoun County, Iowa",9780,9024,1197,19,025
"Cedar County, Iowa",18445,18148,1168,19,031
"Cerro Gordo County, Iowa",42984,41952,4764,19,033
"Greene County, Iowa",9003,8865,788,19,073
"Hardin County, Iowa",17127,16261,1286,19,083
"Lucas County, Iowa",8597,8393,1001,19,117
"Winnebago County, Iowa",10571,9903,833,19,189
"Palo Alto County, Iowa",9055,8705,576,19,147
"Appanoose County, Iowa",12510,12324,1981,19,007
"Iowa County, Iowa",16207,15871,1297,19,095
"Jasper County, Iowa",36891,35100,3442,19,099
"Winneshiek County, Iowa",20401,18088,1553,19,191
"Poweshiek County, Iowa",18605,16850,1683,19,157
"Marshall County, Iowa",40271,39018,4236,19,127
"Boone County, Iowa",26399,25854,2078,19,015
"Bremer County, Iowa",24782,23170,1901,19,017
"Howard County, Iowa",9264,9025,1078,19,089
"Emmet County, Iowa",9551,8598,1041,19,063
"Hancock County, Iowa",10888,10692,865,19,081
"Madison County, Iowa",15890,15681,1046,19,121
"Marion County, Iowa",33207,31582,3068,19,125
"Wright County, Iowa",12804,12517,1600,19,197
"Madison County, Ohio",43988,38767,3939,39,097
"Muskingum County, Ohio",86076,83619,13669,39,119
"Dakota County, Minnesota",418201,415650,26494,27,037
"Lyon County, Minnesota",25839,24594,3348,27,083
"Renville County, Minnesota",14721,14338,1493,27,129
"Cook County, Minnesota",5311,5270,683,27,031
"Meeker County, Minnesota",23079,22645,1721,27,093
"Pennington County, Minnesota",14184,13942,1370,27,113
"Wilkin County, Minnesota",6343,6179,576,27,167
"Clay County, Minnesota",62801,58990,6828,27,027
"Fillmore County, Minnesota",20888,20446,2245,27,045
"Polk County, Minnesota",31591,30473,3841,27,119
"Roseau County, Minnesota",15462,15172,1481,27,135
"Watonwan County, Minnesota",10973,10835,1376,27,165
"Big Stone County, Minnesota",5016,4879,557,27,011
"Cass County, Minnesota",29022,28543,4154,27,021
"Goodhue County, Minnesota",46217,45340,4483,27,049
"Jackson County, Minnesota",10047,9858,768,27,063
"Nobles County, Minnesota",21839,21411,3061,27,105
"Sherburne County, Minnesota",93231,91074,6450,27,141
"Carver County, Minnesota",100416,99482,3941,27,019
"Itasca County, Minnesota",45203,44164,5856,27,061
"Ramsey County, Minnesota",541493,527749,77330,27,123
"Winona County, Minnesota",50847,47133,6818,27,169
"Madison County, Mississippi",103498,101760,11056,28,089
"Marion County, Mississippi",25202,24454,7056,28,091
"Titus County, Texas",32730,32251,6162,48,449
"Liberty County, Texas",81862,74346,11047,48,291
"Wise County, Texas",64639,63498,7923,48,497
"Jim Wells County, Texas",41192,40678,9336,48,249
"Dimmit County, Texas",10663,10555,3148,48,127
"Fort Bend County, Texas",739342,733464,57565,48,157
"Irion County, Texas",1524,1524,226,48,235
"Cooke County, Texas",39571,38751,5437,48,097
"Dawson County, Texas",12964,11066,2520,48,115
"Burleson County, Texas",17863,17473,2198,48,051
"Jefferson County, Texas",255210,238628,43850,48,245
"Oldham County, Texas",2090,1520,182,48,359
"El Paso County, Texas",837654,822256,175171,48,141
"Terrell County, Texas",862,862,129,48,443
"Uvalde County, Texas",27009,26518,4517,48,463
"Archer County, Texas",8789,8710,806,48,009
"Hidalgo County, Texas",849389,839124,261968,48,215
"Somervell County, Texas",8743,8500,2097,48,425
"Tooele County, Utah",65185,64540,4316,49,045
"Haskell County, Texas",5809,5231,1053,48,207
"Mills County, Texas",4902,4724,799,48,333
"Newton County, Texas",14057,13883,2853,48,351
"Summit County, Utah",40511,40346,2624,49,043
"Piute County, Utah",1904,1868,320,49,031
"Beaver County, Utah",6443,6360,524,49,001
"Sanpete County, Utah",29366,26422,4349,49,039
"Utah County, Utah",590440,575943,64510,49,049
"Franklin County, Vermont",49025,48544,3740,50,011
"Bennington County, Vermont",35920,34482,3892,50,003
"Essex County, Vermont",6208,6197,904,50,009
"Buena Vista city, Virginia",6399,5890,1182,51,530
"Petersburg city, Virginia",31827,31197,8037,51,730
"Fairfax city, Virginia",23865,23118,2018,51,600
"Manassas city, Virginia",41457,41296,3551,51,683
"Suffolk city, Virginia",89160,88293,9520,51,800
"Chesterfield County, Virginia",339447,335404,23815,51,041
"Isle of Wight County, Virginia",36372,36014,3604,51,093
"Franklin city, Virginia",8211,8095,1315,51,620
"Charlottesville city, Virginia",47042,44319,10915,51,540
"Henrico County, Virginia",325642,322653,32209,51,087
"King William County, Virginia",16497,16421,1655,51,101
"Louisa County, Virginia",35380,35085,4325,51,109
"Prince Edward County, Virginia",22956,18017,3577,51,147
"Richmond County, Virginia",8878,7195,1023,51,159
"Spotsylvania County, Virginia",131412,130463,10447,51,177
"Clarke County, Virginia",14365,14134,1410,51,043
"Mecklenburg County, Virginia",30847,29797,5633,51,117
"Augusta County, Virginia",74701,70880,6532,51,015
"Dickenson County, Virginia",14960,14477,3512,51,051
"Loudoun County, Virginia",385143,383171,14223,51,107
"Roanoke County, Virginia",93583,91235,6754,51,161
"Colonial Heights city, Virginia",17593,17373,2341,51,570
"Bland County, Virginia",6447,5707,481,51,021
"Buckingham County, Virginia",17004,14839,2542,51,029
"Covington city, Virginia",5582,5468,831,51,580
"Virginia Beach city, Virginia",450135,438973,33485,51,810
"Galax city, Virginia",6638,6379,1625,51,640
"Westmoreland County, Virginia",17638,17570,2117,51,193
"Pulaski County, Virginia",34234,33081,4446,51,155
"Danville city, Virginia",41512,39729,8717,51,590
"Amherst County, Virginia",31882,31043,4330,51,009
"Bath County, Virginia",4393,4304,486,51,017
"Newport News city, Virginia",180145,170842,26457,51,700
"Lynchburg city, Virginia",80131,69582,15182,51,680
"Martinsville city, Virginia",13101,12576,3201,51,690
"Essex County, Virginia",11036,10959,1500,51,057
"Staunton city, Virginia",24452,23139,3165,51,790
"Radford city, Virginia",17630,14558,5230,51,750
"Craig County, Virginia",5113,5096,435,51,045
"Giles County, Virginia",16814,16519,1872,51,071
"Rappahannock County, Virginia",7332,7285,650,51,157
"Ritchie County, West Virginia",9932,9761,1664,54,085
"Lincoln County, West Virginia",21078,21018,5276,54,043
"Putnam County, West Virginia",56652,56099,5137,54,079
"Boone County, West Virginia",22817,22589,5500,54,005
"Marshall County, West Virginia",31645,30982,4669,54,051
"Tucker County, West Virginia",7027,6821,965,54,093
"Pleasants County, West Virginia",7507,6930,1072,54,073
"Roane County, West Virginia",14205,13907,2901,54,087
"Wood County, West Virginia",85556,84553,14103,54,107
"Mason County, West Virginia",26939,26137,4565,54,053
"Jefferson County, West Virginia",56179,54525,5306,54,037
"Logan County, West Virginia",33801,33223,7732,54,045
"Jefferson County, Washington",30856,30024,4002,53,031
"Pacific County, Washington",21281,20985,3653,53,049
"Skamania County, Washington",11620,11491,1552,53,059
"Clallam County, Washington",74487,73231,11635,53,009
"Klickitat County, Washington",21396,21289,3185,53,039
"Douglas County, Washington",41371,41160,5459,53,017
"Pierce County, Washington",859840,843781,94207,53,053
"Walla Walla County, Washington",60236,55119,7595,53,071
"Snohomish County, Washington",786620,775756,62597,53,061
"Thurston County, Washington",274684,270989,29718,53,067
"Clark County, Washington",465384,460999,42895,53,011
"Adams County, Washington",19452,19182,4830,53,001
"Skagit County, Washington",123907,122344,15606,53,057
"Lincoln County, Washington",10435,10284,1325,53,043
"Taylor County, Wisconsin",20356,20046,2009,55,119
"Price County, Wisconsin",13490,13247,1566,55,099
"Milwaukee County, Wisconsin",954209,932301,185627,55,079
"Dunn County, Wisconsin",44498,40777,5050,55,033
"Green County, Wisconsin",36864,36313,2768,55,045
"Shawano County, Wisconsin",41009,40147,4071,55,115
"Menominee County, Wisconsin",4579,4515,1474,55,078
"Buffalo County, Wisconsin",13167,13049,1224,55,011
"La Crosse County, Wisconsin",117850,112717,14874,55,063
"Eau Claire County, Wisconsin",102991,98861,14271,55,035
"Polk County, Wisconsin",43349,42733,4190,55,095
"Waukesha County, Wisconsin",398879,393571,19190,55,133
"Vilas County, Wisconsin",21593,21343,2910,55,125
"Juneau County, Wisconsin",26419,24796,3561,55,057
"Washington County, Wisconsin",134535,133462,6465,55,131
"Dane County, Wisconsin",529843,515842,61414,55,025
"Fond du Lac County, Wisconsin",102315,98994,8920,55,039
"Pepin County, Wisconsin",7262,7149,903,55,091
"Portage County, Wisconsin",70599,67250,8427,55,097
"Lincoln County, Wyoming",19011,18867,1710,56,023
"Laramie County, Wyoming",97692,95483,9540,56,021
"Juana D�az Municipio, Puerto Rico",46960,46509,21608,72,075
"Santa Isabel Municipio, Puerto Rico",22066,22066,10392,72,133
"Guayama Municipio, Puerto Rico",41706,39535,20487,72,057
"Gurabo Municipio, Puerto Rico",46894,46683,13676,72,063
"Lo�za Municipio, Puerto Rico",26463,26428,13416,72,087
"Aguadilla Municipio, Puerto Rico",54166,52749,27075,72,005
"Las Mar�as Municipio, Puerto Rico",8599,8524,4864,72,083
"Villalba Municipio, Puerto Rico",22993,22832,10995,72,149
"Carolina Municipio, Puerto Rico",157453,156619,46149,72,031
"Corozal Municipio, Puerto Rico",34165,33932,19100,72,047
"Ponce Municipio, Puerto Rico",143926,140934,71756,72,113
"Toa Baja Municipio, Puerto Rico",79726,79456,28747,72,137
"Aguada Municipio, Puerto Rico",38643,38543,19730,72,003
"Ciales Municipio, Puerto Rico",16912,16722,9341,72,039
"Cidra Municipio, Puerto Rico",40343,40174,17095,72,041
"Luquillo Municipio, Puerto Rico",18547,18383,8283,72,089
"San Lorenzo Municipio, Puerto Rico",37873,37819,17017,72,129
"Jayuya Municipio, Puerto Rico",14906,14650,8850,72,073
"R�o Grande Municipio, Puerto Rico",50550,49888,19357,72,119
"Vega Baja Municipio, Puerto Rico",53371,53158,24080,72,145
"Guayanilla Municipio, Puerto Rico",19008,18930,10521,72,059
"Lajas Municipio, Puerto Rico",23315,23272,14309,72,079
"Marion County, Alabama",29965,29463,5144,01,093
"Jefferson County, Alabama",659892,645154,109707,01,073
"Franklin County, Alabama",31542,31129,6299,01,059
"Cherokee County, Alabama",25853,25501,3827,01,019
"Dallas County, Alabama",40029,39394,12247,01,047
"Macon County, Alabama",19054,16688,4302,01,087
"Shelby County, Alabama",211261,207934,17557,01,117
"Baldwin County, Alabama",208107,204929,21653,01,003
"Houston County, Alabama",104352,103287,18913,01,069
"Tuscaloosa County, Alabama",206213,195629,34058,01,125
"Clay County, Alabama",13378,13040,2405,01,027
"Pike County, Alabama",33403,31488,8374,01,109
"Coosa County, Alabama",10855,10452,1459,01,037
"Hale County, Alabama",14887,14648,3809,01,065
"Escambia County, Alabama",37328,34383,8268,01,053
"Butler County, Alabama",20025,19707,4640,01,013
"Perry County, Alabama",9486,8661,3616,01,105
"Conecuh County, Alabama",12514,12381,2752,01,035
"Bibb County, Alabama",22527,20468,2863,01,007
"Chambers County, Alabama",33826,33274,5531,01,017
"Fayette County, Alabama",16585,16251,3258,01,057
"Blount County, Alabama",57645,57082,8220,01,009
"Autauga County, Alabama",55200,54765,8422,01,001
"Geneva County, Alabama",26491,26177,6282,01,061
"Valdez-Cordova Census Area, Alaska",9301,9181,747,02,261
"Hoonah-Angoon Census Area, Alaska",2132,2131,207,02,105
"Wrangell City and Borough, Alaska",2484,2463,192,02,275
"Pima County, Arizona",1019722,991092,176222,04,019
"Gila County, Arizona",53400,52501,11807,04,007
"Cochise County, Arizona",126279,117265,20192,04,003
"Apache County, Arizona",71522,70184,24761,04,001
"Yavapai County, Arizona",224645,220076,30813,04,025
"Navajo County, Arizona",108705,105735,30163,04,017
"Pulaski County, Arkansas",393463,387158,65935,05,119
"Clay County, Arkansas",15061,14854,3352,05,021
"Dallas County, Arkansas",7432,6652,948,05,039
"Randolph County, Arkansas",17603,17109,3127,05,121
"Boone County, Arkansas",37288,36646,5455,05,009
"Independence County, Arkansas",37264,36173,6254,05,063
"Grant County, Arkansas",18086,17852,2589,05,053
"Faulkner County, Arkansas",122416,117501,19697,05,045
"Marion County, Arkansas",16438,16252,3355,05,089
"Searcy County, Arkansas",7923,7779,1639,05,129
"Crawford County, Arkansas",62472,61706,9830,05,033
"Hot Spring County, Arkansas",33520,31374,5518,05,059
"Madison County, Arkansas",16076,15923,2680,05,087
"Howard County, Arkansas",13389,13167,2526,05,061
"Mississippi County, Arkansas",42831,41917,10825,05,093
"Union County, Arkansas",39732,39251,7876,05,139
"Geauga County, Ohio",93961,92976,5642,39,055
"Monroe County, Ohio",14090,13918,2309,39,111
"Lake County, Ohio",230052,226827,18830,39,085
"Clark County, Ohio",135198,131773,20775,39,023
"Holmes County, Ohio",43859,42934,4787,39,075
"Warren County, Ohio",226564,218841,10100,39,165
"Ashland County, Ohio",53477,51000,6769,39,005
"Seminole County, Oklahoma",25071,24314,5099,40,133
"Blaine County, Oklahoma",9634,8169,1046,40,011
"Coal County, Oklahoma",5618,5491,1255,40,029
"Kingfisher County, Oklahoma",15618,15411,1761,40,073
"Marshall County, Oklahoma",16376,16076,2563,40,095
"Nowata County, Oklahoma",10383,10158,1721,40,105
"Rogers County, Oklahoma",90814,89195,8514,40,131
"Alfalfa County, Oklahoma",5857,4741,422,40,003
"Cleveland County, Oklahoma",276733,264371,33017,40,027
"Atoka County, Oklahoma",13874,12315,2484,40,005
"Dewey County, Oklahoma",4918,4806,821,40,043
"Logan County, Oklahoma",46044,44441,5739,40,083
"Washington County, Oklahoma",52001,51029,7072,40,147
"Haskell County, Oklahoma",12704,12569,2468,40,061
"Okmulgee County, Oklahoma",38889,37235,7441,40,111
"Jefferson County, Oklahoma",6223,6057,1380,40,067
"Garvin County, Oklahoma",27823,27442,4453,40,049
"Pontotoc County, Oklahoma",38358,36923,5685,40,123
"Hughes County, Oklahoma",13460,11902,2592,40,063
"Comanche County, Oklahoma",122561,112582,17379,40,031
"Pawnee County, Oklahoma",16428,16169,2485,40,117
"Douglas County, Oregon",108323,106915,17353,41,019
"Polk County, Oregon",81427,79511,11214,41,053
"Deschutes County, Oregon",180640,179760,19503,41,017
"Yamhill County, Oregon",103820,98793,13499,41,071
"Klamath County, Oregon",66310,65300,13275,41,035
"Benton County, Oregon",89780,84242,16374,41,003
"Crook County, Oregon",22337,22176,3241,41,013
"Harney County, Oregon",7228,7099,1179,41,025
"Wallowa County, Oregon",6924,6821,1012,41,063
"Wheeler County, Oregon",1426,1407,282,41,069
"Coos County, Oregon",63308,62319,10671,41,011
"Hood River County, Oregon",23131,22873,2280,41,027
"Multnomah County, Oregon",798647,783909,118644,41,051
"Franklin County, Pennsylvania",153751,151453,15640,42,055
"Bedford County, Pennsylvania",48611,48031,6116,42,009
"Somerset County, Pennsylvania",74949,69779,8681,42,111
"York County, Pennsylvania",444014,434564,43381,42,133
"Bradford County, Pennsylvania",61304,60418,7257,42,015
"Chester County, Pennsylvania",517156,504189,34217,42,029
"Indiana County, Pennsylvania",85755,79739,13430,42,063
"Washington County, Pennsylvania",207547,202499,18777,42,125
"Pike County, Pennsylvania",55498,54995,5476,42,103
"Lehigh County, Pennsylvania",362613,353125,44179,42,077
"Clarion County, Pennsylvania",38827,37563,6093,42,031
"Clearfield County, Pennsylvania",80216,74368,11052,42,033
"Lycoming County, Pennsylvania",114859,108645,15403,42,081
"Warren County, Pennsylvania",40035,39154,4975,42,123
"Elk County, Pennsylvania",30608,30141,2962,42,047
"Mercer County, Pennsylvania",112630,105169,14935,42,085
"Sullivan County, Pennsylvania",6177,5983,801,42,113
"Kent County, Rhode Island",163861,162263,12922,44,003
"Washington County, Rhode Island",126242,120052,11249,44,009
"Oconee County, South Carolina",76696,75905,13928,45,073
"Allendale County, South Carolina",9214,8094,2171,45,005
"Chester County, South Carolina",32326,32108,6783,45,023
"Marion County, South Carolina",31562,31072,7534,45,067
"Charleston County, South Carolina",394708,382909,56323,45,019
"Marlboro County, South Carolina",27131,24122,6264,45,069
"Cherokee County, South Carolina",56711,55880,11431,45,021
"Jasper County, South Carolina",27900,27382,5533,45,053
"Lee County, South Carolina",17606,16036,4017,45,061
"Spartanburg County, South Carolina",302195,293810,43422,45,083
"Beaufort County, South Carolina",182658,177366,19724,45,013
"Saluda County, South Carolina",20299,19967,3231,45,081
"Hutchinson County, South Dakota",7315,7044,742,46,067
"Buffalo County, South Dakota",2053,2033,796,46,017
"Dewey County, South Dakota",5779,5727,1732,46,041
"Hughes County, South Dakota",17617,16381,1832,46,065
"Sanborn County, South Dakota",2388,2337,241,46,111
"Hand County, South Dakota",3301,3234,290,46,059
"Yankton County, South Dakota",22717,21301,2682,46,135
"Beadle County, South Dakota",18374,18046,3263,46,005
"Davison County, South Dakota",19901,18998,2427,46,035
"Jerauld County, South Dakota",2029,1986,165,46,073
"Stanley County, South Dakota",2997,2981,141,46,117
"Potter County, South Dakota",2326,2239,159,46,107
"Charles Mix County, South Dakota",9344,9055,1827,46,023
"Marshall County, South Dakota",4895,4807,397,46,091
"Moody County, South Dakota",6506,6350,943,46,101
"Todd County, South Dakota",10146,9948,5481,46,121
"Lyman County, South Dakota",3869,3820,840,46,085
"Spink County, South Dakota",6543,6390,606,46,115
"Brookings County, South Dakota",34239,30791,4735,46,011
"Hamlin County, South Dakota",6000,5831,337,46,057
"Houston County, Tennessee",8176,7943,1266,47,083
"Hardin County, Tennessee",25771,25272,5191,47,071
"Hardeman County, Tennessee",25562,21730,4521,47,069
"Polk County, Tennessee",16782,16517,2709,47,139
"White County, Tennessee",26580,26110,4542,47,185
"Unicoi County, Tennessee",17780,17349,3653,47,171
"Weakley County, Tennessee",33626,30998,6253,47,183
"Bledsoe County, Tennessee",14602,13406,2721,47,007
"Coffee County, Tennessee",54531,53936,7624,47,031
"Hawkins County, Tennessee",56402,55383,10543,47,073
"Macon County, Tennessee",23487,22965,4119,47,111
"Robertson County, Tennessee",69344,68349,7923,47,147
"Cheatham County, Tennessee",39929,39423,4516,47,021
"Giles County, Tennessee",29167,28293,4162,47,055
"Madison County, Tennessee",97682,94097,18238,47,113
"Pickett County, Tennessee",5088,5002,862,47,137
"Wayne County, Tennessee",16649,14581,2853,47,181
"Bedford County, Tennessee",47558,46928,7420,47,003
"Cumberland County, Tennessee",58634,57663,8782,47,035
"Claiborne County, Tennessee",31613,30319,7168,47,025
"Humphreys County, Tennessee",18318,17976,3230,47,085
"Putnam County, Tennessee",76440,73248,14310,47,141
"Stewart County, Tennessee",13301,13113,2159,47,161
"Decatur County, Tennessee",11683,11457,2228,47,039
"McNairy County, Tennessee",25903,25447,5280,47,109
"Martin County, Texas",5614,5539,595,48,317
"Bradley County, Tennessee",104557,100954,16715,47,011
"Kimble County, Texas",4408,4353,928,48,267
"Van Zandt County, Texas",54368,53401,7688,48,467
"Yoakum County, Texas",8571,8571,773,48,501
"Red River County, Texas",12275,12052,2214,48,387
"Sutton County, Texas",3865,3843,320,48,435
"Upshur County, Texas",40769,40128,5328,48,459
"Wharton County, Texas",41551,40931,7182,48,481
"Borden County, Texas",665,662,17,48,033
"Marion County, Texas",10083,9949,2061,48,315
"Grayson County, Texas",128560,125771,17383,48,181
"Palo Pinto County, Texas",28317,27930,4945,48,363
"DeWitt County, Texas",20435,18519,2971,48,123
"Callahan County, Texas",13770,13642,1927,48,059
"Gregg County, Texas",123494,119520,21029,48,183
"Lubbock County, Texas",301454,289204,54723,48,303
"Kaufman County, Texas",118910,117258,15272,48,257
"Floyd County, Texas",5872,5821,1114,48,153
"Chambers County, Texas",40292,39995,5072,48,071
"Bell County, Texas",342236,331459,45934,48,027
"Hutchinson County, Texas",21571,21442,3264,48,233
"Orange County, Texas",84047,82903,11445,48,361
"Winkler County, Texas",7802,7703,1272,48,495
"Burnet County, Texas",45750,45234,4984,48,053
"Dallas County, Texas",2586552,2556383,423899,48,113
"McMullen County, Texas",662,662,85,48,311
"Johnson County, Texas",163475,160311,16991,48,251
"Hartley County, Texas",5767,4205,266,48,205
"Limestone County, Texas",23515,22659,4670,48,293
"Parker County, Texas",129802,128067,10627,48,367
"Culberson County, Texas",2241,2233,701,48,109
"Garza County, Texas",6288,4397,778,48,169
"Travis County, Texas",1203166,1179259,154741,48,453
"Collingsworth County, Texas",2996,2929,467,48,087
"Lamb County, Texas",13262,13007,3064,48,279
"Loving County, Texas",102,102,19,48,301
"Prentiss County, Mississippi",25360,24207,5720,28,117
"Jackson County, Mississippi",142014,140694,22536,28,059
"Tunica County, Mississippi",10170,10051,2205,28,143
"Claiborne County, Mississippi",9120,8397,3698,28,021
"Lauderdale County, Mississippi",77323,73991,16161,28,075
"Simpson County, Mississippi",27073,26516,6599,28,127
"Attala County, Mississippi",18581,18266,4218,28,007
"Coahoma County, Mississippi",23802,23214,7896,28,027
"Walthall County, Mississippi",14601,14384,3984,28,147
"Pontotoc County, Mississippi",31315,30993,5945,28,115
"Alcorn County, Mississippi",37180,36479,6231,28,003
"DeSoto County, Mississippi",176132,174497,15832,28,033
"Mercer County, Missouri",3664,3603,392,29,129
"Clay County, Missouri",239164,235941,18585,29,047
"Dent County, Missouri",15504,15243,3204,29,065
"Worth County, Missouri",2040,1983,302,29,227
"St. Louis city, Missouri",311273,302576,73172,29,510
"Butler County, Missouri",42733,41761,9093,29,023
"Holt County, Missouri",4456,4328,557,29,087
"Montgomery County, Missouri",11545,11160,1905,29,139
"Stoddard County, Missouri",29512,28900,4670,29,207
"Washington County, Missouri",24931,23668,4767,29,221
"DeKalb County, Missouri",12564,9102,1232,29,063
"Lafayette County, Missouri",32589,31936,4143,29,107
"Schuyler County, Missouri",4502,4409,690,29,197
"Camden County, Missouri",45096,44380,7107,29,029
"Jasper County, Missouri",119238,116590,20315,29,097
"McDonald County, Missouri",22827,22550,4387,29,119
"Polk County, Missouri",31549,30143,4385,29,167
"Reynolds County, Missouri",6315,6133,1114,29,179
"Scott County, Missouri",38729,37904,7844,29,201
"Barton County, Missouri",11850,11700,2526,29,011
"Cole County, Missouri",76740,71837,7754,29,051
