NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Trumbull County, Ohio",209942,205847,34595,39,155
"Tuscarawas County, Ohio",92532,91214,12417,39,157
"Union County, Ohio",52153,48814,3584,39,159
"Van Wert County, Ohio",28808,28278,2944,39,161
"Vinton County, Ohio",13397,13287,2844,39,163
"Warren County, Ohio",213146,207350,13296,39,165
"Washington County, Ohio",61751,59950,9376,39,167
"Wayne County, Ohio",114644,111015,13045,39,169
"Williams County, Ohio",37779,36568,5027,39,171
"Wood County, Ohio",126254,118987,16399,39,173
"Wyandot County, Ohio",22626,22172,2075,39,175
"Adair County, Oklahoma",22470,22094,5504,40,001
"Alfalfa County, Oklahoma",5631,4557,549,40,003
"Atoka County, Oklahoma",14133,12826,2762,40,005
"Beaver County, Oklahoma",5587,5495,566,40,007
"Beckham County, Oklahoma",22519,20682,3106,40,009
"Blaine County, Oklahoma",10651,8732,1267,40,011
"Bryan County, Oklahoma",42494,41272,7829,40,013
"Caddo County, Oklahoma",29403,27188,5663,40,015
"Canadian County, Oklahoma",116299,113479,8469,40,017
"Carter County, Oklahoma",47603,46730,7463,40,019
"Cherokee County, Oklahoma",47165,45385,11089,40,021
"Choctaw County, Oklahoma",15172,14945,3664,40,023
"Cimarron County, Oklahoma",2451,2400,525,40,025
"Cleveland County, Oklahoma",256550,245094,31537,40,027
"Coal County, Oklahoma",5906,5807,1222,40,029
"Comanche County, Oklahoma",123101,112760,18618,40,031
"Cotton County, Oklahoma",6171,5988,937,40,033
"Craig County, Oklahoma",14922,13966,2377,40,035
"Creek County, Oklahoma",69934,69016,9649,40,037
"Custer County, Oklahoma",27583,25982,4443,40,039
"Delaware County, Oklahoma",41332,40780,8487,40,041
"Dewey County, Oklahoma",4775,4666,566,40,043
"Ellis County, Oklahoma",4095,4005,577,40,045
"Garfield County, Oklahoma",60272,58741,8972,40,047
"Garvin County, Oklahoma",27471,27000,4557,40,049
"Grady County, Oklahoma",52451,51591,7529,40,051
"Grant County, Oklahoma",4536,4410,395,40,053
"Greer County, Oklahoma",6185,4982,526,40,055
"Harmon County, Oklahoma",2888,2741,849,40,057
"Harper County, Oklahoma",3672,3606,455,40,059
"Haskell County, Oklahoma",12761,12603,1989,40,061
"Hughes County, Oklahoma",13762,12100,2577,40,063
"Jackson County, Oklahoma",26275,25172,4661,40,065
"Jefferson County, Oklahoma",6445,6206,1112,40,067
"Johnston County, Oklahoma",10938,10561,2353,40,069
"Kay County, Oklahoma",46288,45283,7992,40,071
"Kingfisher County, Oklahoma",14965,14737,1422,40,073
"Kiowa County, Oklahoma",9421,9166,1902,40,075
"Latimer County, Oklahoma",11099,10505,1584,40,077
"Le Flore County, Oklahoma",50056,48545,10815,40,079
"Lincoln County, Oklahoma",34106,33760,5326,40,081
"Logan County, Oklahoma",41982,40874,5778,40,083
"Love County, Oklahoma",9404,9305,1641,40,085
"McClain County, Oklahoma",34471,34222,4283,40,087
"McCurtain County, Oklahoma",33144,32447,8777,40,089
"McIntosh County, Oklahoma",20266,19944,4460,40,091
"Major County, Oklahoma",7563,7472,878,40,093
"Marshall County, Oklahoma",15774,15501,2477,40,095
"Mayes County, Oklahoma",41162,40548,7833,40,097
"Murray County, Oklahoma",13460,13070,2101,40,099
"Muskogee County, Oklahoma",70635,66954,15069,40,101
"Noble County, Oklahoma",11540,11354,1490,40,103
"Nowata County, Oklahoma",10627,10339,1813,40,105
"Okfuskee County, Oklahoma",12203,11175,2991,40,107
"Oklahoma County, Oklahoma",721088,707176,126049,40,109
"Okmulgee County, Oklahoma",39770,38692,7920,40,111
"Osage County, Oklahoma",47650,46038,6662,40,113
"Ottawa County, Oklahoma",31940,30783,6536,40,115
"Pawnee County, Oklahoma",16573,16384,2593,40,117
"Payne County, Oklahoma",77125,69152,16787,40,119
"Pittsburg County, Oklahoma",45570,42745,7896,40,121
"Pontotoc County, Oklahoma",37438,36252,6816,40,123
"Pottawatomie County, Oklahoma",69676,66151,11943,40,125
"Pushmataha County, Oklahoma",11449,11247,3222,40,127
"Roger Mills County, Oklahoma",3678,3622,459,40,129
"Rogers County, Oklahoma",87031,85863,7994,40,131
"Seminole County, Oklahoma",25394,24829,5364,40,133
"Sequoyah County, Oklahoma",41945,41334,8663,40,135
"Stephens County, Oklahoma",44848,44062,5786,40,137
"Texas County, Oklahoma",20620,20114,2650,40,139
"Tillman County, Oklahoma",7981,7632,1582,40,141
"Tulsa County, Oklahoma",602692,592506,91238,40,143
"Wagoner County, Oklahoma",73067,72544,8236,40,145
"Washington County, Oklahoma",51112,50376,7392,40,147
"Washita County, Oklahoma",11616,11441,1784,40,149
"Woods County, Oklahoma",8741,7650,1254,40,151
"Woodward County, Oklahoma",20232,19310,2296,40,153
"Baker County, Oregon",16092,15611,3059,41,001
"Benton County, Oregon",85501,80598,17418,41,003
"Clackamas County, Oregon",377206,374698,36265,41,005
"Clatsop County, Oregon",37068,36152,5725,41,007
"Columbia County, Oregon",49317,48880,6797,41,009
"Coos County, Oregon",62937,61614,10661,41,011
"Crook County, Oregon",21102,20913,3631,41,013
"Curry County, Oregon",22344,22219,3048,41,015
"Deschutes County, Oregon",158884,157742,20633,41,017
"Douglas County, Oregon",107391,106345,18877,41,019
"Gilliam County, Oregon",1904,1889,238,41,021
"Grant County, Oregon",7366,7281,1144,41,023
"Harney County, Oregon",7359,7215,1379,41,025
"Hood River County, Oregon",22207,22040,2235,41,027
"Jackson County, Oregon",203613,201153,33346,41,029
"Jefferson County, Oregon",21746,20880,4015,41,031
"Josephine County, Oregon",82636,81523,16301,41,033
"Klamath County, Oregon",66350,65049,12143,41,035
"Lake County, Oregon",7886,7467,1284,41,037
"Lane County, Oregon",351794,344262,64705,41,039
"Lincoln County, Oregon",45992,45453,7262,41,041
"Linn County, Oregon",116871,115491,19237,41,043
"Malheur County, Oregon",31057,27991,6993,41,045
"Marion County, Oregon",315391,306344,55223,41,047
"Morrow County, Oregon",11146,11117,1726,41,049
"Multnomah County, Oregon",737110,722926,123434,41,051
"Polk County, Oregon",75448,73761,10788,41,053
"Sherman County, Oregon",1865,1846,413,41,055
"Tillamook County, Oregon",25254,24393,4197,41,057
"Umatilla County, Oregon",75846,71955,11149,41,059
"Union County, Oregon",25670,25134,4318,41,061
"Wallowa County, Oregon",6938,6876,996,41,063
"Wasco County, Oregon",25113,24537,4734,41,065
"Washington County, Oregon",531818,526280,57466,41,067
"Wheeler County, Oregon",1287,1259,151,41,069
"Yamhill County, Oregon",99119,93803,13068,41,071
"Adams County, Pennsylvania",101352,97021,8229,42,001
"Allegheny County, Pennsylvania",1224772,1192103,151734,42,003
"Armstrong County, Pennsylvania",68942,68060,8062,42,005
"Beaver County, Pennsylvania",170614,167393,20681,42,007
"Bedford County, Pennsylvania",49680,48907,6358,42,009
"Berks County, Pennsylvania",411094,398651,54017,42,011
"Blair County, Pennsylvania",127133,123672,16491,42,013
"Bradford County, Pennsylvania",62628,61518,8646,42,015
"Bucks County, Pennsylvania",625485,617123,32535,42,017
"Butler County, Pennsylvania",183946,179174,15966,42,019
"Cambria County, Pennsylvania",143305,135491,19823,42,021
"Cameron County, Pennsylvania",5058,4979,627,42,023
"Carbon County, Pennsylvania",65101,64106,6632,42,025
"Centre County, Pennsylvania",153758,136172,27250,42,027
"Chester County, Pennsylvania",499548,487033,31753,42,029
"Clarion County, Pennsylvania",39991,37970,6572,42,031
"Clearfield County, Pennsylvania",81668,76763,10991,42,033
"Clinton County, Pennsylvania",39261,36462,6190,42,035
"Columbia County, Pennsylvania",66984,62890,9504,42,037
"Crawford County, Pennsylvania",88492,84646,14179,42,039
"Cumberland County, Pennsylvania",235314,221663,18259,42,041
"Dauphin County, Pennsylvania",267891,261832,33376,42,043
"Delaware County, Pennsylvania",558874,537132,52705,42,045
"Elk County, Pennsylvania",31981,31617,3356,42,047
"Erie County, Pennsylvania",280181,267805,43032,42,049
"Fayette County, Pennsylvania",136914,132976,24806,42,051
"Forest County, Pennsylvania",7664,5264,676,42,053
"Franklin County, Pennsylvania",149554,146636,15057,42,055
"Fulton County, Pennsylvania",14829,14681,1746,42,057
"Greene County, Pennsylvania",38614,34411,5111,42,059
"Huntingdon County, Pennsylvania",45931,40748,5057,42,061
"Indiana County, Pennsylvania",88648,83455,15165,42,063
"Jefferson County, Pennsylvania",45051,44315,6416,42,065
"Juniata County, Pennsylvania",24664,24325,2803,42,067
"Lackawanna County, Pennsylvania",214353,206764,28319,42,069
"Lancaster County, Pennsylvania",519913,505247,52121,42,071
"Lawrence County, Pennsylvania",90885,88351,12224,42,073
"Lebanon County, Pennsylvania",133578,129928,13306,42,075
"Lehigh County, Pennsylvania",350165,340443,43887,42,077
"Luzerne County, Pennsylvania",320555,309415,46631,42,079
"Lycoming County, Pennsylvania",116447,111141,15786,42,081
"McKean County, Pennsylvania",43451,40388,6327,42,083
"Mercer County, Pennsylvania",116474,109366,14487,42,085
"Mifflin County, Pennsylvania",46694,46052,7055,42,087
"Monroe County, Pennsylvania",169346,165425,19404,42,089
"Montgomery County, Pennsylvania",799886,780643,47530,42,091
"Montour County, Pennsylvania",18243,17623,1740,42,093
"Northampton County, Pennsylvania",297519,285866,27533,42,095
"Northumberland County, Pennsylvania",94441,89922,12547,42,097
"Perry County, Pennsylvania",45791,45138,4534,42,099
"Philadelphia County, Pennsylvania",1525811,1483717,389332,42,101
"Pike County, Pennsylvania",57437,56881,5739,42,103
"Potter County, Pennsylvania",17466,17165,2462,42,105
"Schuylkill County, Pennsylvania",147935,140441,17341,42,107
"Snyder County, Pennsylvania",39620,37175,4245,42,109
"Somerset County, Pennsylvania",77638,73670,9681,42,111
"Sullivan County, Pennsylvania",6453,6306,878,42,113
"Susquehanna County, Pennsylvania",43171,42602,5199,42,115
"Tioga County, Pennsylvania",42081,40166,6309,42,117
"Union County, Pennsylvania",44944,35707,4496,42,119
"Venango County, Pennsylvania",54865,53586,8738,42,121
"Warren County, Pennsylvania",41613,40615,4892,42,123
"Washington County, Pennsylvania",207916,203365,21693,42,125
"Wayne County, Pennsylvania",52299,48860,5917,42,127
"Westmoreland County, Pennsylvania",364877,356960,36017,42,129
"Wyoming County, Pennsylvania",28221,27339,3358,42,131
"York County, Pennsylvania",434579,425916,40931,42,133
"Bristol County, Rhode Island",49796,46986,3561,44,001
"Kent County, Rhode Island",166066,164317,14613,44,003
"Newport County, Rhode Island",82503,79455,6605,44,005
"Providence County, Rhode Island",627414,599509,98648,44,007
"Washington County, Rhode Island",126692,120870,10035,44,009
"Abbeville County, South Carolina",25387,24545,5101,45,001
"Aiken County, South Carolina",160169,157406,29783,45,003
"Allendale County, South Carolina",10399,9222,3349,45,005
"Anderson County, South Carolina",187228,184184,29897,45,007
"Bamberg County, South Carolina",15941,14973,4010,45,009
"Barnwell County, South Carolina",22523,22200,6381,45,011
"Beaufort County, South Carolina",162316,154882,18023,45,013
"Berkeley County, South Carolina",179773,176012,25112,45,015
"Calhoun County, South Carolina",15134,15016,2729,45,017
"Charleston County, South Carolina",352548,341346,60386,45,019
"Cherokee County, South Carolina",55351,54390,12415,45,021
"Chester County, South Carolina",33028,32526,7814,45,023
"Chesterfield County, South Carolina",46462,45624,11189,45,025
"Clarendon County, South Carolina",34746,33145,7568,45,027
"Madison County, New York",72977,67294,7289,36,053
"Monroe County, New York",744746,719246,104712,36,055
"Montgomery County, New York",50025,49075,9438,36,057
"Nassau County, New York",1338712,1318351,76121,36,059
"New York County, New York",1596735,1550885,271996,36,061
"Niagara County, New York",215869,211591,28158,36,063
"Oneida County, New York",234336,221033,34577,36,065
"Onondaga County, New York",466179,449119,64012,36,067
"Ontario County, New York",107728,104195,10028,36,069
"Orange County, New York",372951,361114,42141,36,071
"Orleans County, New York",42995,40055,5194,36,073
"Oswego County, New York",122055,116299,19116,36,075
"Otsego County, New York",62147,57784,9167,36,077
"Putnam County, New York",99702,98624,5755,36,079
"Queens County, New York",2235008,2211630,317531,36,081
"Rensselaer County, New York",159464,153651,18151,36,083
"Richmond County, New York",468374,461183,52237,36,085
"Rockland County, New York",312011,306924,39289,36,087
"St. Lawrence County, New York",112060,99064,18372,36,089
"Saratoga County, New York",219832,215731,13922,36,091
"Schenectady County, New York",154466,150399,18006,36,093
"Schoharie County, New York",32617,30950,3429,36,095
"Schuyler County, New York",18472,17851,1671,36,097
"Seneca County, New York",35306,32243,3825,36,099
"Steuben County, New York",98992,97472,14674,36,101
"Suffolk County, New York",1492360,1465199,89650,36,103
"Sullivan County, New York",77340,74703,12857,36,105
"Tioga County, New York",51067,50550,4453,36,107
"Tompkins County, New York",101570,88270,17655,36,109
"Ulster County, New York",182516,175139,22514,36,111
"Warren County, New York",65700,64402,7171,36,113
"Washington County, New York",63108,59411,7521,36,115
"Wayne County, New York",93476,91892,10351,36,117
"Westchester County, New York",950227,927789,86037,36,119
"Wyoming County, New York",42092,37979,3991,36,121
"Yates County, New York",25351,24109,3847,36,123
"Alamance County, North Carolina",151170,147256,25515,37,001
"Alexander County, North Carolina",37014,36356,6647,37,003
"Alleghany County, North Carolina",11069,10815,2260,37,005
"Anson County, North Carolina",26699,24293,5381,37,007
"Ashe County, North Carolina",27099,26749,5162,37,009
"Avery County, North Carolina",17815,15506,2759,37,011
"Beaufort County, North Carolina",47542,47069,9704,37,013
"Bertie County, North Carolina",21035,19882,4837,37,015
"Bladen County, North Carolina",34922,34255,8355,37,017
"Brunswick County, North Carolina",107925,107142,16244,37,019
"Buncombe County, North Carolina",239000,232919,39049,37,021
"Burke County, North Carolina",90821,87808,16382,37,023
"Cabarrus County, North Carolina",178396,176454,21327,37,025
"Caldwell County, North Carolina",82493,81235,15404,37,027
"Camden County, North Carolina",9965,9892,736,37,029
"Carteret County, North Carolina",66415,65254,9207,37,031
"Caswell County, North Carolina",23615,22206,4586,37,033
"Catawba County, North Carolina",154201,151708,22934,37,035
"Chatham County, North Carolina",63896,63204,7006,37,037
"Cherokee County, North Carolina",27304,26925,4061,37,039
"Chowan County, North Carolina",14825,14390,3552,37,041
"Clay County, North Carolina",10575,10451,2359,37,043
"Cleveland County, North Carolina",97890,95558,18839,37,045
"Columbus County, North Carolina",57612,55122,13518,37,047
"Craven County, North Carolina",102904,98636,16124,37,049
"Cumberland County, North Carolina",319329,306141,51314,37,051
"Currituck County, North Carolina",23677,23439,2318,37,053
"Dare County, North Carolina",34019,33733,3497,37,055
"Davidson County, North Carolina",162628,160284,24335,37,057
"Davie County, North Carolina",41183,40785,5282,37,059
"Duplin County, North Carolina",58510,57783,14085,37,061
"Durham County, North Carolina",269283,256193,46112,37,063
"Edgecombe County, North Carolina",56253,54807,13127,37,065
"Forsyth County, North Carolina",351368,341502,60220,37,067
"Franklin County, North Carolina",60470,58772,9047,37,069
"Gaston County, North Carolina",206291,202904,34437,37,071
"Gates County, North Carolina",12069,11965,2179,37,073
"Graham County, North Carolina",8766,8629,1489,37,075
"Granville County, North Carolina",59666,56020,7996,37,077
"Greene County, North Carolina",21386,19170,4244,37,079
"Guilford County, North Carolina",489576,475888,80219,37,081
"Halifax County, North Carolina",54693,52989,13426,37,083
"Harnett County, North Carolina",115559,111809,18318,37,085
"Haywood County, North Carolina",58915,58055,8227,37,087
"Henderson County, North Carolina",106577,105244,14191,37,089
"Hertford County, North Carolina",24525,22546,5635,37,091
"Hoke County, North Carolina",47368,46233,10115,37,093
"Hyde County, North Carolina",5810,4945,1150,37,095
"Iredell County, North Carolina",159614,157893,21300,37,097
"Jackson County, North Carolina",39985,36441,7090,37,099
"Johnston County, North Carolina",169122,167368,26988,37,101
"Jones County, North Carolina",10144,9992,1697,37,103
"Lee County, North Carolina",57876,56979,9908,37,105
"Lenoir County, North Carolina",59372,58249,14525,37,107
"Lincoln County, North Carolina",78052,77190,11538,37,109
"McDowell County, North Carolina",44926,43879,8347,37,111
"Macon County, North Carolina",33815,33315,6516,37,113
"Madison County, North Carolina",20727,19727,3433,37,115
"Martin County, North Carolina",24298,23979,5980,37,117
"Mecklenburg County, North Carolina",926873,911697,132034,37,119
"Mitchell County, North Carolina",15539,15225,2840,37,121
"Montgomery County, North Carolina",27741,26704,7032,37,123
"Moore County, North Carolina",88314,87448,12675,37,125
"Nash County, North Carolina",95545,93265,16370,37,127
"New Hanover County, North Carolina",203276,198739,31847,37,129
"Northampton County, North Carolina",21959,21160,5604,37,131
"Onslow County, North Carolina",176461,160906,22287,37,133
"Orange County, North Carolina",133958,123856,21591,37,135
"Pamlico County, North Carolina",13145,12425,1711,37,137
"Pasquotank County, North Carolina",40551,38245,6886,37,139
"Pender County, North Carolina",52447,51153,9226,37,141
"Perquimans County, North Carolina",13414,13258,2468,37,143
"Person County, North Carolina",39322,38898,6380,37,145
"Pitt County, North Carolina",167951,161510,38795,37,147
"Polk County, North Carolina",20386,20094,3163,37,149
"Randolph County, North Carolina",141568,139816,23848,37,151
"Richmond County, North Carolina",46608,45326,11259,37,153
"Robeson County, North Carolina",133920,130212,41599,37,155
"Rockingham County, North Carolina",93264,92035,15815,37,157
"Rowan County, North Carolina",138189,133036,24670,37,159
"Rutherford County, North Carolina",67446,65921,13384,37,161
"Sampson County, North Carolina",63408,62594,13341,37,163
"Scotland County, North Carolina",36266,34556,10559,37,165
"Stanly County, North Carolina",60489,58205,8701,37,167
"Stokes County, North Carolina",47224,46711,8149,37,169
"Surry County, North Carolina",73551,72519,13239,37,171
"Swain County, North Carolina",13995,13730,3083,37,173
"Transylvania County, North Carolina",32825,31892,4543,37,175
"Tyrrell County, North Carolina",4367,3714,803,37,177
"Union County, North Carolina",201617,199539,19356,37,179
"Vance County, North Carolina",45183,44584,12555,37,181
"Wake County, North Carolina",905573,883654,96703,37,183
"Warren County, North Carolina",20860,20236,4930,37,185
"Washington County, North Carolina",13085,12942,3432,37,187
"Watauga County, North Carolina",51103,45588,13135,37,189
"Wayne County, North Carolina",122419,118995,25762,37,191
"Wilkes County, North Carolina",69265,68291,15319,37,193
"Wilson County, North Carolina",81020,79336,18122,37,195
"Yadkin County, North Carolina",38254,37904,6686,37,197
"Yancey County, North Carolina",17814,17615,3329,37,199
"Adams County, North Dakota",2325,2258,236,38,001
"Barnes County, North Dakota",11047,10509,1115,38,003
"Benson County, North Dakota",6677,6608,2362,38,005
"Billings County, North Dakota",838,838,73,38,007
"Bottineau County, North Dakota",6449,6161,768,38,009
"Bowman County, North Dakota",3154,3076,203,38,011
"Burke County, North Dakota",2011,2011,225,38,013
"Burleigh County, North Dakota",81941,79325,6671,38,015
"Cass County, North Dakota",150240,145768,18539,38,017
"Cavalier County, North Dakota",3974,3856,295,38,019
"Dickey County, North Dakota",5280,4955,494,38,021
"Divide County, North Dakota",2095,2049,194,38,023
"Dunn County, North Dakota",3648,3572,322,38,025
"Eddy County, North Dakota",2393,2303,412,38,027
"Emmons County, North Dakota",3544,3485,513,38,029
"Foster County, North Dakota",3368,3280,353,38,031
"Golden Valley County, North Dakota",1646,1569,202,38,033
"Grand Forks County, North Dakota",66890,62570,10353,38,035
"Grant County, North Dakota",2380,2307,318,38,037
"Griggs County, North Dakota",2393,2326,175,38,039
"Hettinger County, North Dakota",2502,2391,284,38,041
"Kidder County, North Dakota",2426,2402,328,38,043
"LaMoure County, North Dakota",4141,4056,362,38,045
"Logan County, North Dakota",1972,1918,205,38,047
"McHenry County, North Dakota",5478,5416,759,38,049
"McIntosh County, North Dakota",2813,2684,327,38,051
"McKenzie County, North Dakota",6692,6596,871,38,053
"McLean County, North Dakota",9020,8825,932,38,055
"Mercer County, North Dakota",8400,8289,600,38,057
"Morton County, North Dakota",27439,26942,2363,38,059
"Mountrail County, North Dakota",7830,7691,941,38,061
"Nelson County, North Dakota",3115,2999,253,38,063
"Oliver County, North Dakota",1875,1845,211,38,065
"Pembina County, North Dakota",7383,7160,588,38,067
"Pierce County, North Dakota",4378,4140,417,38,069
"Ramsey County, North Dakota",11450,10920,1276,38,071
"Ransom County, North Dakota",5498,5293,559,38,073
"Renville County, North Dakota",2468,2413,181,38,075
"Richland County, North Dakota",16295,15235,1791,38,077
"Rolette County, North Dakota",14015,13724,4973,38,079
"Sargent County, North Dakota",3876,3829,319,38,081
"Sheridan County, North Dakota",1282,1278,220,38,083
"Sioux County, North Dakota",4193,4073,1825,38,085
"Slope County, North Dakota",768,768,78,38,087
"Stark County, North Dakota",24682,23860,1831,38,089
"Steele County, North Dakota",1976,1948,107,38,091
"Stutsman County, North Dakota",20965,19359,2041,38,093
"Towner County, North Dakota",2264,2212,137,38,095
"Traill County, North Dakota",8105,7768,803,38,097
"Walsh County, North Dakota",11131,10914,1172,38,099
"Ward County, North Dakota",62013,59817,6069,38,101
"Wells County, North Dakota",4228,4129,430,38,103
"Williams County, North Dakota",23287,22805,1854,38,105
"Adams County, Ohio",28524,28204,6526,39,001
"Allen County, Ohio",106079,101754,19126,39,003
"Ashland County, Ohio",53203,50871,8281,39,005
"Ashtabula County, Ohio",101262,97676,17579,39,007
"Athens County, Ohio",64592,55609,17898,39,009
"Auglaize County, Ohio",45934,45244,3595,39,011
"Belmont County, Ohio",70182,66235,9677,39,013
"Brown County, Ohio",44666,43969,5612,39,015
"Butler County, Ohio",368029,355778,48338,39,017
"Carroll County, Ohio",28828,28505,4289,39,019
"Champaign County, Ohio",39982,39126,5788,39,021
"Clark County, Ohio",138278,134773,23902,39,023
"Clermont County, Ohio",197543,195403,20034,39,025
"Clinton County, Ohio",42161,40990,6313,39,027
"Columbiana County, Ohio",107598,103288,16611,39,029
"Coshocton County, Ohio",36880,36401,6186,39,031
"Crawford County, Ohio",43623,42786,6280,39,033
"Cuyahoga County, Ohio",1278024,1253110,221281,39,035
"Darke County, Ohio",52776,52079,6232,39,037
"Defiance County, Ohio",38975,38176,5565,39,039
"Delaware County, Ohio",174454,171399,8132,39,041
"Erie County, Ohio",76952,75415,9712,39,043
"Fairfield County, Ohio",146138,143284,16332,39,045
"Fayette County, Ohio",28931,28339,5468,39,047
"Franklin County, Ohio",1167484,1143075,202812,39,049
"Fulton County, Ohio",42635,42151,4360,39,051
"Gallia County, Ohio",30877,30066,5703,39,053
"Geauga County, Ohio",93485,92702,7720,39,055
"Greene County, Ohio",161936,153137,20450,39,057
"Guernsey County, Ohio",40056,39422,7288,39,059
"Hamilton County, Ohio",801350,783912,134062,39,061
"Hancock County, Ohio",75043,73158,9930,39,063
"Hardin County, Ohio",31986,29761,5364,39,065
"Harrison County, Ohio",15818,15486,3005,39,067
"Henry County, Ohio",28246,27815,3475,39,069
"Highland County, Ohio",43454,42859,7533,39,071
"Hocking County, Ohio",29372,28630,4786,39,073
"Holmes County, Ohio",42501,41621,6483,39,075
"Huron County, Ohio",59628,58761,8643,39,077
"Jackson County, Ohio",33134,32793,8147,39,079
"Jefferson County, Ohio",69343,67274,11328,39,081
"Knox County, Ohio",60791,57596,8391,39,083
"Lake County, Ohio",229873,226996,21051,39,085
"Lawrence County, Ohio",62441,61760,9903,39,087
"Licking County, Ohio",166135,162155,20041,39,089
"Logan County, Ohio",45816,45194,7067,39,091
"Lorain County, Ohio",301108,291093,41314,39,093
"Pope County, Minnesota",10978,10755,932,27,121
"Ramsey County, Minnesota",510885,496998,83400,27,123
"Red Lake County, Minnesota",4100,4041,454,27,125
"Redwood County, Minnesota",16006,15674,1652,27,127
"Renville County, Minnesota",15653,15308,1706,27,129
"Rice County, Minnesota",64171,56096,6163,27,131
"Rock County, Minnesota",9620,9423,1126,27,133
"Roseau County, Minnesota",15665,15348,1594,27,135
"St. Louis County, Minnesota",200150,191634,30852,27,137
"Scott County, Minnesota",130689,129370,6752,27,139
"Sherburne County, Minnesota",88558,86644,6907,27,141
"Sibley County, Minnesota",15189,14901,1897,27,143
"Stearns County, Minnesota",150307,142289,18030,27,145
"Steele County, Minnesota",36524,35938,3106,27,147
"Stevens County, Minnesota",9712,8974,1285,27,149
"Swift County, Minnesota",9764,9224,931,27,151
"Todd County, Minnesota",24783,24416,3873,27,153
"Traverse County, Minnesota",3549,3440,318,27,155
"Wabasha County, Minnesota",21636,21379,1662,27,157
"Wadena County, Minnesota",13808,13558,2497,27,159
"Waseca County, Minnesota",19089,17916,1581,27,161
"Washington County, Minnesota",238721,236222,13199,27,163
"Watonwan County, Minnesota",11177,11002,1284,27,165
"Wilkin County, Minnesota",6584,6413,449,27,167
"Winona County, Minnesota",51481,47455,7536,27,169
"Wright County, Minnesota",124737,123844,7527,27,171
"Yellow Medicine County, Minnesota",10357,10137,1177,27,173
"Adams County, Mississippi",32391,31193,8926,28,001
"Alcorn County, Mississippi",37027,36254,7020,28,003
"Amite County, Mississippi",13139,13073,3712,28,005
"Attala County, Mississippi",19454,19132,5381,28,007
"Benton County, Mississippi",8725,8648,2368,28,009
"Bolivar County, Mississippi",34239,32439,11090,28,011
"Calhoun County, Mississippi",14903,14712,2990,28,013
"Carroll County, Mississippi",10553,10213,2598,28,015
"Chickasaw County, Mississippi",17458,17115,4555,28,017
"Choctaw County, Mississippi",8506,8387,1839,28,019
"Claiborne County, Mississippi",9681,9129,3271,28,021
"Clarke County, Mississippi",16688,16543,4094,28,023
"Clay County, Mississippi",20633,20350,4954,28,025
"Coahoma County, Mississippi",26099,25541,9553,28,027
"Copiah County, Mississippi",29324,28451,6954,28,029
"Covington County, Mississippi",19571,19216,5474,28,031
"DeSoto County, Mississippi",161536,160270,16347,28,033
"Forrest County, Mississippi",75378,70895,19524,28,035
"Franklin County, Mississippi",8055,7973,2026,28,037
"George County, Mississippi",22579,21899,3853,28,039
"Greene County, Mississippi",14352,11420,1940,28,041
"Grenada County, Mississippi",21886,21474,4810,28,043
"Hancock County, Mississippi",44044,43523,8572,28,045
"Harrison County, Mississippi",188110,182517,33162,28,047
"Hinds County, Mississippi",246335,237925,57513,28,049
"Holmes County, Mississippi",19207,18549,7910,28,051
"Humphreys County, Mississippi",9399,9234,3809,28,053
"Issaquena County, Mississippi",1556,1267,381,28,055
"Itawamba County, Mississippi",23362,22442,3097,28,057
"Jackson County, Mississippi",139430,137972,21238,28,059
"Jasper County, Mississippi",17033,16911,3572,28,061
"Jefferson County, Mississippi",7743,7163,2942,28,063
"Jefferson Davis County, Mississippi",12364,12242,3244,28,065
"Jones County, Mississippi",67868,66168,15859,28,067
"Kemper County, Mississippi",10391,9640,2699,28,069
"Lafayette County, Mississippi",47586,42109,9890,28,071
"Lamar County, Mississippi",55580,55017,9670,28,073
"Lauderdale County, Mississippi",80204,76072,17797,28,075
"Lawrence County, Mississippi",12832,12569,2348,28,077
"Leake County, Mississippi",23563,22439,6026,28,079
"Lee County, Mississippi",83235,81805,14972,28,081
"Leflore County, Mississippi",32196,29941,11759,28,083
"Lincoln County, Mississippi",34850,34196,7371,28,085
"Lowndes County, Mississippi",59584,57907,14872,28,087
"Madison County, Mississippi",95481,94023,12754,28,089
"Marion County, Mississippi",26810,25851,6656,28,091
"Marshall County, Mississippi",37019,34939,8267,28,093
"Monroe County, Mississippi",36912,36398,7597,28,095
"Montgomery County, Mississippi",10866,10737,3489,28,097
"Neshoba County, Mississippi",29682,28990,6443,28,099
"Newton County, Mississippi",21687,21003,4044,28,101
"Noxubee County, Mississippi",11511,11316,4098,28,103
"Oktibbeha County, Mississippi",47486,43796,14990,28,105
"Panola County, Mississippi",34675,34419,9359,28,107
"Pearl River County, Mississippi",55886,54844,11957,28,109
"Perry County, Mississippi",12217,12131,2488,28,111
"Pike County, Mississippi",40300,39383,10303,28,113
"Pontotoc County, Mississippi",29962,29711,4643,28,115
"Prentiss County, Mississippi",25384,24388,5936,28,117
"Quitman County, Mississippi",8171,7923,2991,28,119
"Rankin County, Mississippi",142136,137180,15689,28,121
"Scott County, Mississippi",28207,27733,6172,28,123
"Sharkey County, Mississippi",4835,4713,1685,28,125
"Simpson County, Mississippi",27476,26851,5986,28,127
